Division,Placement,Skipper,Team,Total Score
B,1,Tyler Rice '14,Brown University,2
B,2,Sebastian Kern '17,Middlebury College,7
B,3,Sam Gates '17,Tufts University,11
B,4,James Moody '16,Tufts University,11
B,5,Duncan Swain '15,Tufts University,12
B,6,Erica Lush '14,Boston University,14
B,7,Nicole O'Brien '17,Massachusetts Institute of Technology,14
B,8,Pierre DuPont '16,Tufts University,17
B,9,Erin Meltzer '14,Johnson and Wales University,19
B,10,Conor Lodge '14,Northeastern University,19
B,11,Jackson Chabot '14,Boston University,20
B,12,Luke Orchardo '16,Northeastern University,24
B,13,Kristina Schneider '16,Bentley University,25
B,14,Gordon Moseley Andrews '17,Massachusetts Institute of Technology,26
B,15,Tyler Durant '14,Bentley University,29
B,16,Emily Peabody '16,University of New Hampshire,30
B,17,Andrew Silhavy '14,University of Connecticut,33
B,18,Joaquin Benares '15,Wesleyan University,33
B,19,Jade Forsberg '17,Middlebury College,34
