Division,Placement,Skipper,Team,Total Score
A,1,Jumbos,Tufts University,33
A,2,Jumbo,Tufts University,42
A,3,Tufts University,Tufts University,43
A,4,Jumbalaya,Tufts University,56
A,5,Big Green,Dartmouth College,70
A,6,Huskies,Northeastern University,80
A,7,Seahawks,Salve Regina University,96
