Division,Placement,Skipper,Team,Total Score
A,1,Marek Zaleski '16,Harvard University,8
A,2,Peter Sterflinger '17,Johnson and Wales University,28
A,3,Bennett Capozzi '17,Harvard University,29
A,4,Cali Warner '16,Massachusetts Institute of Technology,29
A,5,Cameron Barclift '14,Tufts University,32
A,6,Simon Bertocci '16,Boston University,32
A,7,Tyler Durant '14,Bentley University,33
A,8,Jackson Chabot '14,Boston University,43
A,9,Anoush Longerstaey '17,McGill University,54
A,10,Shane Baker '17,University of Connecticut,54
A,11,Lukas Scott '16,Northeastern University,62
A,12,Julian Macrone '14,Middlebury College,70
A,13,Jamie Joyce '16 *,Colleges of the Fenway,73
