Division,Placement,Skipper,Team,Total Score
A,1,Daniel Lawless '17,Jacksonville University,20
A,2,Jason D'Agostino '17,Eckerd College,24
A,3,Ian Nora '14,Rollins College,25
A,4,Sara Simon '15,University of South Florida,33
A,5,Ali Yarbrough '16,University of South Florida,34
A,6,Seth Barrows '15,Eckerd College,35
A,7,Alex Steo '17,Jacksonville University,50
A,8,Sarah Ranney '17,University of Miami,56
A,9,Lauren Youngerman '16,University of South Florida,62
A,10,Josh Proctor '15,Florida Gulf Coast University,68
A,11,Ryan Clarke '16,Embry-Riddle University,73
A,12,Sam Cooke '17,Eckerd College,76
A,13,Michael Long '14,New College of Florida,85
A,14,Morgan Walker '17,University of Florida,94
