Division,Placement,Skipper,Team,Total Score
B,1,Rosalind Lesh '16,Massachusetts Institute of Technology,60
B,2,Carolyn Naughton '14,Boston College,88
B,3,Urska Kosir '15,Yale University,103
B,4,Megan Grapengeter-Rudnick '17,Brown University,104
B,5,Nikki Medley '17,Roger Williams University,107
B,6,Nikole Barnes '17,U. S. Coast Guard Academy,111
B,7,Sophie Bermudez '16,Harvard University,124
B,8,Amina Brown '17,University of Vermont,136
B,9,Rebecca Quirke '17,Connecticut College,142
B,10,Sarah Williams '16,Dartmouth College,142
B,11,Amanda Sommi '16,Tufts University,180
B,12,Mary Paz '17,Bowdoin College,182
B,13,Erica Lush '14,Boston University,189
B,14,Camille Matile '17,Northeastern University,189
B,15,Shannon Killian '16,Salve Regina University,233
B,16,Priscilla Stoll '15,Massachusetts Maritime Academy,237
B,17,Kelsey Delosh '17,University of Massachusetts Dartmouth,271
