Division,Placement,Skipper,Team,Total Score
A,1,Benjamin Mohney '15,University of South Florida,13
A,2,Alejandro Monllor '17,Eckerd College,35
A,3,Alison Knoles '17,University of South Florida,40
A,4,Taylor Scheuermann '15,University of Miami,42
A,5,Sarah Chambers '17,Eckerd College,46
A,6,Daniel Lawless '17,Jacksonville University,51
A,7,Sophia Schultz '17,New College of Florida,68
A,8,Susannah Spoto '16,Florida Gulf Coast University,72
A,9,Thomas Monson '14,University of Florida,86
A,10,Ian Nora '14,Rollins College,97
