Division,Placement,Skipper,Team,Total Score
A,1,Louis Padnos '14,Hobart and William Smith Colleges,37
A,2,Griffin Orr '15,University of Buffalo,51
A,3,Andrew Bates '15,U. S. Merchant Marine Academy,51
A,4,Duncan Howes '15,Cornell University,61
A,5,Alecsander Tayler '17,Fordham University,62
A,6,Mike Carr '15,SUNY Maritime College,66
A,7,Conor Cashel '14,Columbia University,71
A,8,Matthew Sherar '17,Queen's University,120
A,9,Sara Klik '17,Colgate University,126
A,10,Andrew Beckmann '15,U. S. Military Academy,128
A,11,Nathan Fast '14,Webb Institute,143
A,12,Jeremy Acosta '17 *,Hamilton College,168
A,13,Daniel Christiani '15,Rochester Institute of Technology,180
A,14,Nicholas Woviotis '15,Syracuse University,181
A,15,Rachel Kozicz '16,University of Toronto,185
A,16,Kelly Chang '17,University of Rochester,193
A,17,Benjamin Goldlust '14,Skidmore College,215
