Division,Placement,Skipper,Team,Total Score
B,1,Margaret Bacon '14,Tufts University,11
B,2,Cali Warner '16,Massachusetts Institute of Technology,22
B,3,Philip Koch '16,Bowdoin College,22
B,4,William Bloxham '17,Harvard University,23
B,5,Victoria McGruer '17,Northeastern University,29
B,6,Julia Lord '17,Harvard University,31
B,7,Peter Kerby-Miller '17,Middlebury College,38
B,8,William Gomez '16,Williams College,48
B,9,Alexa Lee '15 *,Wellesley College,52
B,10,Earl Lin '15,Wesleyan University,59
B,11,Robert Bueti '15,Holy Cross College,61
B,12,John Zupkud '16,Colleges of the Fenway,72
