Division,Placement,Skipper,Team,Total Score
B,1,Elliott Morrill '15,Hobart and William Smith Colleges,20
B,2,Evan Read '16,Dartmouth College,28
B,3,Connor Godfrey '16,Fordham University,31
B,4,Ben Weigel '14,Tufts University,32
B,5,Edmund Cooper '17,St. Mary's College of Maryland,46
B,6,Alex Woloshyn '17,Cornell University,47
B,7,Clara Robertson '17,Yale University,52
B,8,Hannah Hughes '17,U. S. Naval Academy,63
B,9,Austin Buonsignore '16,SUNY Maritime College,68
B,10,John Cappetta '16,Bates College,71
B,11,Jakub Tyczynski '15,Drexel University,85
B,12,Dante Iozzo '16,University of Buffalo,85
B,13,David Tampellini '17,Sacred Heart University,104
B,14,Paolo Bertolotti '16,Columbia University,107
B,15,Meagan Brosnan '14,U. S. Military Academy,117
