Division,Placement,Skipper,Team,Total Score
A,1,Harry Koeppel '17,Boston College,28
A,2,Kayla Ellis '16,U. S. Coast Guard Academy,44
A,3,Robert Floyd '17,Dartmouth College,50
A,4,Duncan Swain '15,Tufts University,54
A,5,Christopher Jensen '14,Salve Regina University,67
A,6,Patrick Penwell '16,University of Rhode Island,68
A,7,Matthew Mollerus '17,Harvard University,74
A,8,Reid Secondo '16,Brown University,75
A,9,Marcos Darcy '16,Boston College,81
A,10,Jesse Thomas '17,Northeastern University,86
A,11,Jonathan Pope '17,Roger Williams University,87
A,12,Hollister Poole '15,Maine Maritime Academy,89
A,13,Eric Anderson '16,Yale University,92
A,14,Casey Gowrie '16,Tufts University,94
A,15,Colby Vickerson '17,Bentley University,97
A,16,Kelsey Delosh '17,University of Massachusetts at Dartmouth,138
A,17,Alison Deyett '17,University of New Hampshire,177
