Division,Placement,Skipper,Team,Total Score
B,1,Max Neubelt '17,U. S. Merchant Marine Academy,24
B,2,Anders Ekholm '17,Fordham University,39
B,3,Maximiliano Agnese '17,University of Pennsylvania,41
B,4,Cody Stansky '16,Webb Institute,51
B,5,Liana Folger '15,Hobart and William Smith Colleges,62
B,6,Lindsay Gimple '17,Cornell University,71
B,7,Rory Mess '16,University of Buffalo,73
B,8,Will Jones '17,Queen's University,78
B,9,Liam Murphy '17,SUNY Maritime College,88
B,10,Andrew Haggerty '14,SUNY Maritime College,94
B,11,Laura Maranto '14,Columbia University,105
B,12,Liam Boyle '16,Ocean County College,109
B,13,Daniel Christiani '15,Rochester Institute of Technology,123
B,14,Matthew Pavlos '15,University of Rochester,133
B,15,Albert Biddle '17,U. S. Military Academy,134
B,16,Patrick Stege '14,Syracuse University,156
B,17,Cody Murphy '16,SUNY Stony Brook,158
B,18,No show,Rensselaer Polytechnic Institute,190
