Division,Placement,Skipper,Team,Total Score
B,1,Erika Reineke '16,Boston College,94
B,2,Scott Houck '15,Dartmouth College,108
B,3,Andrew Mollerus '16,Harvard University,121
B,4,Michael Booker '15,University of Vermont,124
B,5,Christopher Segerblom '14,Yale University,124
B,6,Markus Edegran '16,U. S. Naval Academy,131
B,7,Alejandro Ruiz-Ramon '15,Tufts University,150
B,8,Jack Jorgensen '16,College of Charleston,150
B,9,David Larson '16,Massachusetts Institute of Technology,163
B,10,Henry Vogel '15,Roger Williams University,177
B,11,Tyler Rice '14,Brown University,178
B,12,Connor Astwood '16,Boston University,181
B,13,Sarah Mace '14,Stanford University,183
B,14,Ryan Seago '14,University of Michigan,185
B,15,Jordan Bothwick '15,Connecticut College,197
B,16,Matthew Schofield '17,Cornell University,203
B,17,Tom Peabody '14,Bowdoin College,220
B,18,Rachel Bryer '17,University of Rhode Island,221
