Division,Placement,Skipper,Team,Total Score
A,1,Jake Reynolds '16,College of Charleston,24
A,2,Christopher Stocke '15,University of South Florida,30
A,3,Tony Collins '15,Eckerd College,42
A,4,John Reddaway '15,Georgia Institute of Technology,68
A,5,Matthew Hecht '16,University of Miami,71
A,6,Edwin Strong '15,Clemson University,71
A,7,Cole Barney '14,University of North Carolina at Wilmington,78
A,8,Daniel Lawless '17,Jacksonville University,83
A,9,Scott Adams '17,The Citadel,101
A,10,David Rogers '15,North Carolina State University,107
A,11,Adam Kaplon '15,Vanderbilt University,120
A,12,Mitchell Wilkins '14,Rollins College,141
