Division,Placement,Skipper,Team,Total Score
A,1,Drake Lundeen '14,University of Minnesota,16
A,2,Emily Oltrogge '15,University of Minnesota,17
A,3,Connor Trepton '15,University of Wisconsin,22
A,4,Laura Wefer '16,University of Wisconsin,33
A,5,Ian Norman '18,University of Wisconsin,39
A,6,Peter Grimmer '16,University of Wisconsin,56
A,7,David Johnston '14,Marquette University,60
A,8,Whitney Kent '15,University of Wisconsin,64
A,9,David Meyerson '15,University of Wisconsin,65
A,10,Alma Pronove '16,University of Minnesota,83
A,11,Ryan Grosch '14,University of Minnesota,86
A,12,Teresa Westin '16,University of Minnesota,87
