Division,Placement,Skipper,Team,Total Score
A,1,William Haeger '14,Tufts University,20
A,2,Brian Drumm '15,Harvard University,55
A,3,Marlena Fauer '14,Yale University,59
A,4,Cameron Fraser '14,Boston University,68
A,5,Michael Popp '16,U. S. Naval Academy,68
A,6,Raul Rios '16,Boston College,69
A,7,Nate Jermain '15,University of Vermont,69
A,8,Pearson Potts '16,Brown University,70
A,9,Deirdre Lambert '15,Dartmouth College,74
A,10,Henry Vogel '15,Roger Williams University,85
A,11,David Larson '16,Massachusetts Institute of Technology,90
A,12,Gabriel Salk '14,Connecticut College,96
A,13,Maarten Eenkema Van Dijk '14,Northeastern University,102
A,14,Caleb Armstrong '16,University of Rhode Island,109
A,15,Tony Collins '15,Eckerd College,116
A,16,Peter Edmunds '14,Bowdoin College,119
A,17,John Silvestri '16,Salve Regina University,120
A,18,Eleanor Conroy '15,Washington College,145
