Division,Placement,Skipper,Team,Total Score
A,1,Andrea Luna '15,Old Dominion University,25
A,2,Arielle DeLisser '14,Hobart and William Smith Colleges,31
A,3,Amanda Taselaar '14,Georgetown University,45
A,4,Mary Hall '15,U. S. Naval Academy,47
A,5,Jennifer Borshoff '15,Cornell University,56
A,6,Johanna Monro '16,Fordham University,61
A,7,Mary Margaret Meehan '15,Columbia University,70
A,8,Marissa Golison '16,St. Mary's College of Maryland,74
A,9,Maria Sinagra '16,George Washington University,75
A,10,Linor Berezin '17,Queen's University,85
A,11,Eleanor Conroy '15,Washington College,105
A,12,Ellen Hubbard '14,University of Virginia,109
A,13,Sydney Mandelbaum '17,Princeton University,127
