Division,Placement,Skipper,Team,Total Score
B,1,Michael Booker '15,University of Vermont,12
B,2,Connor Astwood '16,Boston University,17
B,3,Matthew Coughlin '16,University of Rhode Island,18
B,4,Bradley Milliken '14,U. S. Coast Guard Academy,22
B,5,Nathan Allman '16,Brown University,25
B,6,Matthew Schofield '17,Cornell University,29
B,7,Daniel DelBello '17,George Washington University,32
B,8,Tom Peabody '14,Bowdoin College,34
B,9,Gabriel Salk '14,Connecticut College,37
B,10,Conor Lodge '14,Northeastern University,37
B,11,John Silvestri '16,Salve Regina University,40
B,12,Sean McLaughlin '15,Massachusetts Maritime Academy,42
B,13,Luke O'Connor '14,Harvard University,45
B,14,Christopher Craven '16,University of Virginia,48
B,15,Charles Skord '17,U. S. Merchant Marine Academy,49
B,16,Hannah Schmidt '17,Washington College,61
B,17,Nicholas Pardini '16,Syracuse University,66
B,18,Dante Iozzo '16,University of Buffalo,70
