Division,Placement,Skipper,Team,Total Score
A,1,Lea Fetterman '17,Western Washington University,18
A,2,Sam Parish '15,University of Washington,23
A,3,Paul Foley '15,Western Washington University,28
A,4,Geoff Abel '14,University of Victoria,29
A,5,Alexander Halliday '16,Western Washington University,32
A,6,Taylor Martin '16,Western Washington University,34
A,7,Cody Odou '17,Oregon State University,41
A,8,Jake Fetterman '15,Western Washington University,55
A,9,Josef Schwan '16,University of British Columbia,60
A,10,Eliza Pearce '15,University of Oregon,60
A,11,Jake Antles '13,University of Washington,60
A,12,David Widder '17,University of Oregon,73
A,13,Matthew Darling '14,University of British Columbia,75
A,14,Brianne Busey '14,Portland State University,77
A,15,Jordan Pow '17,University of Victoria,79
A,16,Lindsay Maggard '14,University of Puget Sound,84
A,17,William Service '15,University of Puget Sound,94
