Division,Placement,Skipper,Team,Total Score
A,1,Rolfe Glover '16,Tufts University,5
A,2,Erica Lush '14,Boston University,10
A,3,Nathan Alexander '17,Middlebury College,20
A,4,Karl Ryder '16,Massachusetts Maritime Academy,21
A,5,Zachary Karakouzian '16,University of New Hampshire,21
A,6,Alison Deyett '17,University of New Hampshire,32
A,7,Holly McGarr '17,McGill University,33
A,8,Joshua Kegan '15,University of New Hampshire,41
A,9,Connor Bair-Cucchiaro '15,Bates College,42
A,10,No show,Bates College,60
A,11,Sarah Hyman '15,Brandeis University,60
