Division,Placement,Skipper,Team,Total Score
A,1,Arielle DeLisser '14,Hobart and William Smith Colleges,57
A,2,Marissa Lihan '14,U. S. Naval Academy,75
A,3,Mary Hall '15,U. S. Naval Academy,84
A,4,Brooke Lyon '14,Hobart and William Smith Colleges,92
A,5,Catherine Shanahan '15,St. Mary's College of Maryland,94
A,6,Giuditta Di Laghi '16,Hampton University,98
A,7,Andrea Luna '15,Old Dominion University,112
A,8,Nancy Hagood '14,Georgetown University,134
A,9,Emma Ferris '15,U. S. Naval Academy,150
A,10,Hannah Hughes '17,U. S. Naval Academy,158
A,11,Merritt Moran '14,Georgetown University,162
A,12,Corina Radtke '14,Old Dominion University,168
A,13,Liana Folger '15,Hobart and William Smith Colleges,170
A,14,Quinn Howes '16,Cornell University,181
A,15,Madeline Higgins '16,Georgetown University,208
A,16,MaryEllen Markuske '15,St. John's College,239
