Division,Placement,Skipper,Team,Total Score
B,1,Viktor Wettergren '14,Tufts University,43
B,2,Bradley Brown '15,U. S. Coast Guard Academy,46
B,3,Chanel Miller '14,University of Rhode Island,60
B,4,Amina Brown '17,University of Vermont,69
B,5,Alexandra Swanson '16,Brown University,83
B,6,Michael Saldi '15,Boston University,88
B,7,Conor Lodge '14,Northeastern University,89
B,8,Ellis Tonissi '15,Connecticut College,98
B,9,Matthew Mollerus '17,Harvard University,107
B,10,Christopher Jensen '14,Salve Regina University,115
B,11,Philip Koch '16,Bowdoin College,118
B,12,Christopher Dwyer '15,Boston College,121
B,13,Jennifer Lee '17,University of Connecticut,159
B,14,Alexander Rudkin '14,Roger Williams University,160
B,15,Emmet Todd '17,University of New Hampshire,161
B,16,Markus Suorsa '17,McGill University,167
B,17,Lou Magarelli '16,Providence College,190
B,18,John Bishara '17,Massachusetts Maritime Academy,192
B,19,Earl Lin '15,Wesleyan University,221
B,20,No show,Middlebury College,252
