Division,Placement,Skipper,Team,Total Score
B,1,Mateo Vargas '14,Stanford University,124
B,2,Nicholas Clemence '15,St. Mary's College of Maryland,127
B,3,Esteban Forrer '16,Old Dominion University,136
B,4,Michael Madigan '17,U. S. Naval Academy,151
B,5,Pearson Potts '16,Brown University,157
B,6,Brian Drumm '15,Harvard University,175
B,7,Alejandro Ruiz-Ramon '15,Tufts University,178
B,8,Nick Johnstone '15,College of Charleston,185
B,9,David Larson '16,Massachusetts Institute of Technology,197
B,10,Nate Jermain '15,University of Vermont,212
B,11,Connor Godfrey '16,Fordham University,217
B,12,Sean Golden '16,Georgetown University,218
B,13,Michael Lee '14,University of Wisconsin,223
B,14,Paul Perry '15,University of South Florida,226
B,15,Ryan Seago '14,University of Michigan,238
B,16,Jennifer Borshoff '15,Cornell University,248
B,17,Stewart Draheim '16,Hobart and William Smith Colleges,262
B,18,Walker Banks '14,Eckerd College,283
B,19,Christopher Craven '16,University of Virginia,320
B,20,Matthew McDermaid '17,Washington College,324
