Division,Placement,Skipper,Team,Total Score
B,1,John Reddaway '15,Georgia Institute of Technology,6
B,2,Irene Abascal '17,College of Charleston,6
B,3,John Roberts '17,Clemson University,8
B,4,Jared Chrysostom '15,The Citadel,12
B,5,Hans Lie-Nielsen '14,Duke University,13
B,6,Jeffrey Pyles '14,University of North Carolina at Wilmington,20
B,7,Paul Guntner '16,North Carolina State University,20
B,8,Carson Reddick '15,University of Tennessee,26
B,9,Thomas Bruce '16,University of North Carolina,28
B,10,Ryan Welch '16,Davidson College,28
B,11,Alexandra Dessert '16,Auburn University,31
B,12,Benjamin Burghaus '14,University of Georgia,39
