Division,Placement,Skipper,Team,Total Score
A,1,Daniel Lawless '17,Jacksonville University,16
A,2,Alexandra Payne '15,Tulane University,40
A,3,Michael Sager '15,Texas A&M University at Galveston,48
A,4,Masie Comen '15,University of Texas,50
A,5,Erin Hawk '16,Texas A&M University,56
A,6,William Cragin '15,University of Texas,64
A,7,Kayla Sjoberg '14,Texas A&M University at Galveston,70
A,8,Melissa Brown '14,University of Kansas,72
A,9,Travis Conger '14,Texas A&M University,73
A,10,Cameron James '16,University of South Alabama,75
A,11,Sarah Summers '13,University of Central Oklahoma,98
