Division,Placement,Skipper,Team,Total Score
A,1,J. Jacob '16,Roger Williams University,34
A,2,Caleb Armstrong '16,University of Rhode Island,37
A,3,Nathan Allman '16,Brown University,43
A,4,Dan Nickerson '15,Tufts University,48
A,5,Jesse Thomas '17,Northeastern University,60
A,6,Christina Frost '16,U. S. Coast Guard Academy,62
A,7,Emmett Weeks '14,Brown University,67
A,8,Scott Booth '16,Roger Williams University,73
A,9,Peter Sterflinger '17,Johnson and Wales University,78
A,10,Daniel Barry '15,Massachusetts Maritime Academy,82
A,11,Michael Rottier '15,University of Connecticut,86
A,12,Brent Bomkamp '15,Williams College,120
A,13,Lou Magarelli '16,Providence College,122
