Division,Placement,Skipper,Team,Total Score
B,1,Kyle Burgess '17,St. Mary's College of Maryland,35
B,2,Zachary Schippe '14,Ocean County College,35
B,3,Hannah Hughes '17,U. S. Naval Academy,50
B,4,Annie Eckmann '14,Christopher Newport University,63
B,5,Chris Myers '15,Drexel University,67
B,6,Benjaim Helfand '16,George Washington University,80
B,7,Brogan Savage '15,Monmouth University,89
B,8,Can Akdurak '17,Penn State University,104
B,9,Maxwell Ryder '16,University of Pennsylvania,105
B,10,Meredith Foor '18,Stevens Institute of Technology,109
B,11,Elias Mattson '14,George Washington University,126
B,12,Casey Jackson '17,Villanova University,133
B,13,Adrija Navarro '15,Princeton University,141
B,14,Mason Sheen '17,Washington College,143
B,15,Gregory Rempe '16,Columbia University,160
B,16,Taylor Niles '17,Rutgers University,191
