Division,Placement,Skipper,Team,Total Score
B,1,Jacob Martz '17,Boston College,22
B,2,Christina Frost '16,U. S. Coast Guard Academy,34
B,3,Riley Eger '17,Roger Williams University,42
B,4,Luke Orchardo '16,Northeastern University,43
B,5,Macklin Fluehr '17,Brown University,47
B,6,Hayden Maguire '16,Salve Regina University,64
B,7,Pierre DuPont '16,Tufts University,66
B,8,Joseph Dragon '17,Massachusetts Maritime Academy,75
B,9,Thomas Erwes '14,McGill University,91
B,10,Stephanie Burrell '16,Providence College,100
B,11,Brendan Griffiths '14,Mitchell College,115
B,12,John Secor '17,Sacred Heart University,116
B,13,Earl Lin '15,Wesleyan University,117
B,14,Alison Deyett '17,University of New Hampshire,118
