Division,Placement,Skipper,Team,Total Score
A,1,William Floyd '16,Denison University,21
A,2,Devin Copfer '14,Ohio State University,25
A,3,Joel Florek '15,Michigan Technological University,30
A,4,Chloe Beck '15,Miami University,50
A,5,William Kyle '14,Bowling Green State University,57
A,6,Andrew Rush '17,Ohio State University,58
A,7,Tanner DePriest '14,University of Michigan,59
A,8,Grant Lorimer '15,Denison University,60
A,9,Colin Mackay '17,University of Toledo,64
A,10,Evan Rodgers '16,Hope College,67
A,11,Taylor Sackett '17,Ohio University,80
A,12,Abby Freeman '16,Ohio University,84
A,13,Elliot Corrigon '17 *,Miami University,85
A,14,Brandon Rodrigues '16,Bowling Green State University,107
