Division,Placement,Skipper,Team,Total Score
B,1,Stewart Draheim '16,Hobart and William Smith Colleges,23
B,2,Matthew Schofield '17,Cornell University,40
B,3,Elizabeth Tell '17,Fordham University,61
B,4,Arthur Libby '17,SUNY Maritime College,63
B,5,Cody Stansky '16,Webb Institute,80
B,6,John Machum '17,Queen's University,85
B,7,Luke Miller '15,University of Buffalo,93
B,8,Emily Bicks '16,Colgate University,101
B,9,Samuel Watterson '16,U. S. Merchant Marine Academy,103
B,10,Mary Margaret Meehan '15,Columbia University,106
B,11,Nicholas Pardini '16,Syracuse University,147
B,12,Nathan Arndt '16,Hamilton College,154
B,13,Karl Kane-Collery '17,University of Toronto,156
B,14,Liza Gerwig '16,University of Rochester,190
B,15,Ross Swerling '16,Rochester Institute of Technology,204
B,16,Andrew Lowy '15,Skidmore College,208
B,17,Jake Mocci '17,U. S. Military Academy,242
