Division,Placement,Skipper,Team,Total Score
B,1,Hollister Poole '15,Maine Maritime Academy,21
B,2,MaryClaire Kiernan '17,Tufts University,23
B,3,Mara Porter '14,Tufts University,32
B,4,George Luber '17,Massachusetts Maritime Academy,46
B,5,Stephen Fletcher '17,Northeastern University,49
B,6,Paige Fagan '14,University of New Hampshire,65
B,7,Elyse Surette-DiMuzio '14,McGill University,74
B,8,Erin Meltzer '14,Johnson and Wales University,78
B,9,Kerry Lydon '17,Wellesley College,93
B,10,Earl Lin '15,Wesleyan University,100
B,11,Marissa Eklund '17,University of Connecticut,102
B,12,Mikaela Donovan '15 *,Bentley University,111
B,13,Hanna Desilets '17,University of Massachusetts at Dartmouth,116
