Division,Placement,Skipper,Team,Total Score
B,1,Nikole Barnes '17,U. S. Coast Guard Academy,51
B,2,Grace Lucas '14,College of Charleston,63
B,3,Kelsey Wheeler '14,Dartmouth College,66
B,4,Megan Grapengeter-Rudnick '17,Brown University,67
B,5,Morgan Kiss '15,Yale University,68
B,6,Carolyn Naughton '14,Boston College,70
B,7,Hanna Vincent '14,Massachusetts Institute of Technology,92
B,8,Marissa Lihan '14,U. S. Naval Academy,102
B,9,Solvig Sayre '14,Eckerd College,102
B,10,Mary Kate Mezzetti '16,Georgetown University,115
B,11,Chanel Miller '14,University of Rhode Island,117
B,12,Lindsey Ludwig '14,Cornell University,126
B,13,Amina Brown '17,University of Vermont,130
B,14,Carolyn Smith '17,St. Mary's College of Maryland,133
B,15,Brooke Lyon '14,Hobart and William Smith Colleges,135
B,16,Corina Radtke '14,Old Dominion University,144
B,17,Hannah McNomee '16,George Washington University,147
B,18,Alison Knoles '17,University of South Florida,148
