Division,Placement,Skipper,Team,Total Score
A,1,Oliver Toole '14,Stanford University,31
A,2,Stephen Long '17,University of California at Santa Barbara,32
A,3,Mateo Vargas '14,Stanford University,33
A,4,Kieran Chung '15,Stanford University,38
A,5,Keenan Chung '17,University of California at Santa Barbara,75
A,6,Jacob Hiew '15,University of California at Berkeley,84
A,7,Mackenzie Cook '17,University of Hawaii,91
A,8,Cameron Hutcheson '14,University of Southern California,94
A,9,Nicholas Weis '15,University of California at Irvine,99
A,10,Giacomo Paoletti '15,University of Hawaii,122
A,11,John Olson '14,University of California at San Diego,134
A,12,Robert Loughnan '15,University of California at Los Angeles,141
A,13,Brandon Yuen '14,University of Southern California,143
A,14,Tyler Wooldridge '14,University of California at San Diego,149
A,15,Jiachao Yang '15,University of California at San Diego,178
