Division,Placement,Skipper,Team,Total Score
A,1,Matthew Wefer '14,Dartmouth College,39
A,2,Graham Landy '15,Yale University,44
A,3,Raul Rios '16,Boston College,50
A,4,Michael Zonnenberg '15,University of Vermont,51
A,5,William Macdonald '15,Roger Williams University,53
A,6,Kevin Martland '14,Connecticut College,55
A,7,William Haeger '14,Tufts University,59
A,8,David Alfonso '14,Massachusetts Institute of Technology,68
A,9,Lucas Adams '15,Brown University,74
A,10,Jack McGuire '17,Bowdoin College,88
A,11,Cameron Fraser '14,Boston University,91
A,12,Andrew Mollerus '16,Harvard University,97
A,13,Maarten Eenkema Van Dijk '14,Northeastern University,104
A,14,Avery Fanning '16,U. S. Coast Guard Academy,112
A,15,Caleb Armstrong '16,University of Rhode Island,121
A,16,Kyle Brego '17,Massachusetts Maritime Academy,143
A,17,Edward Moan '14,Bates College,144
A,18,Robert Lippincott '14,Salve Regina University,147
