Division,Placement,Skipper,Team,Total Score
A,1,Annie Eckmann '14,Christopher Newport University,12
A,2,Samuel Keesee '17,William and Mary,26
A,3,Patrick Firth '17,William and Mary,44
A,4,Constantine Spentzos '17,SUNY Stony Brook,47
A,5,Adam Rybczynski '14,University of Maryland/Baltimore County,59
A,6,George Uehling '15,Virginia Tech,63
A,7,Jackson Dunitz '16,University of Maryland,65
A,8,Nicholas Olszowy '14,University of Virginia,71
A,9,Zeke Schumacher '15,St. John's College,81
A,10,Molly Graham '14,Salisbury University,83
