Division,Placement,Skipper,Team,Total Score
A,1,Connor Godfrey '16,Fordham University,26
A,2,Jennifer Borshoff '15,Cornell University,47
A,3,Elliott Morrill '15,Hobart and William Smith Colleges,53
A,4,Charles Nunn '16,Ocean County College,79
A,5,Colin Keil '15,Cornell University,85
A,6,Conor Cashel '14,Columbia University,88
A,7,Samuel Thompson '17,Queen's University,113
A,8,Chris Myers '15,Drexel University,119
A,9,Peter Hudson '16,Rensselaer Polytechnic Institute,122
A,10,Kathryn Luly '14,University of Rochester,134
A,11,William Baxter '17,Colgate University,148
A,12,Courtney Williams '14,Rutgers University,162
A,13,Charles Rice '15,Villanova University,174
A,14,Nicholas Woviotis '15,Syracuse University,183
A,15,Bryan Krol '16,University of Toronto,186
A,16,Daniel Christiani '15,Rochester Institute of Technology,197
A,17,Chris Pomerleau '16,Penn State University,214
A,18,No show,University of Ottawa,286
