Division,Placement,Skipper,Team,Total Score
A,1,Sean Golden '16,Georgetown University,34
A,2,Thomas Galster '15,St. Mary's College of Maryland,39
A,3,Brendan Shanahan '17,George Washington University,43
A,4,Veronica Maccari '17,Hampton University,63
A,5,Joshua Prucnal '16,University of Maryland,65
A,6,Adam Siegel '15,William and Mary,67
A,7,Christopher Stessing '14,University of Virginia,69
A,8,Daniel LOCHNER '15,Old Dominion University,72
A,9,Austin Powers '17,Christopher Newport University,79
A,10,Philip Youngberg '15,U. S. Naval Academy,81
A,11,Branham Talton '15,St. John's College,124
A,12,George Uehling '15,Virginia Tech,124
