Division,Placement,Skipper,Team,Total Score
A,1,Colby Vickerson '17,Bentley University,20
A,2,Peter Sterflinger '17,Johnson and Wales University,32
A,3,Scott Barbano '17,Tufts University,47
A,4,Lindsay Wright '17,Northeastern University,50
A,5,Lewis Fowler-Gerace '15,Wesleyan University,54
A,6,Casey Gowrie '16,Tufts University,62
A,7,Rinchen Harrison '15,Maine Maritime Academy,62
A,8,Kyle Brego '17,Massachusetts Maritime Academy,75
A,9,Zachary Karakouzian '16,University of New Hampshire,87
A,10,Liam Greene '17,University of Connecticut,92
A,11,Holly McGarr '17,McGill University,95
A,12,Kelsey Martins '16,University of Massachusetts at Dartmouth,110
A,13,Christopher Mark '14,Wellesley College,125
