Division,Placement,Skipper,Team,Total Score
C,1,John Hill '13,California State University Long Beach,35
C,2,Oliver Toole '14,Stanford University,44
C,3,Scott Doyle '14,California Maritime Academy,53
C,4,Reid Cannon '15,University of Victoria,72
C,5,Cobi Allen '16,University of California at Santa Barbara,79
C,6,Tyler Wooldridge '14,University of California at San Diego,82
C,7,Madeline Kennedy '14,University of Hawaii,86
C,8,Lily Grimshaw '15,University of Washington,89
C,9,Dylan Ale '15,Santa Clara University,97
C,10,Kendall Sanson '15,University of Southern California,109
C,11,Joshua Goldberg '14,University of California at Berkeley,113
C,12,Mike McCarthy '14,University of California at Santa Cruz,142
C,13,Lucas Murray '15,University of California at Davis,154
C,14,Elizabeth Hays '17,University of California at Los Angeles,160
C,15,Peter Carle '16,Cal Poly University S.L.O.,172
C,16,David Macko '14,California State University Monterey Bay,181
C,17,Ryan McLaughlin '16,Western Washington University,193
C,18,Matthew Sullivan '14,Northwestern University,213
C,19,Bridget Steiner '14,University of California at Irvine,223
C,20,Kat Kendall '16,Westmont College,225
C,21,No show,University of Oregon,264
