Division,Placement,Skipper,Team,Total Score
B,1,Benjamin Rockwell '15,Webb Institute,2
B,2,Matthias Chia '15,University of Pennsylvania,6
B,3,Andrew Kelley '15,University of Maryland/Baltimore County,7
B,4,Eduardo Viteri '14,Penn State University,9
B,5,Andrew Graveley '15,University of Rochester,9
B,6,Emily McCarthy '15 *,Ocean County College,14
B,7,Mary Morgan '15,Rutgers University,17
B,8,Mackenzie Nelson '15,Penn State University,22
B,9,No show,Penn State University,22
B,10,Allison Gaylord '14,Rochester Institute of Technology,22
