Division,Placement,Skipper,Team,Total Score
B,1,Hunter Johnstone '16,Dartmouth College,69
B,2,Alecsander Tayler '17,Fordham University,76
B,3,Ben Wilkinson '17,SUNY Maritime College,88
B,4,Jacob Spracher '15,Old Dominion University,92
B,5,Daniel DelBello '17,George Washington University,97
B,6,Rachel Austin '14,Old Dominion University,104
B,7,Samuel Oldroyd '14,Georgetown University,113
B,8,Hannah McNomee '16,George Washington University,123
B,9,Daniel Birmingham '17,Cornell University,137
B,10,Austin Neuman '16,U. S. Merchant Marine Academy,140
B,11,Padraig Loughlin '15,U. S. Merchant Marine Academy,177
B,12,Christine Moloney '17,Hobart and William Smith Colleges,185
B,13,Andrew Haggerty '14,SUNY Maritime College,194
B,14,Andrew Green '14,University of Buffalo,210
B,15,Jakub Tyczynski '15,Drexel University,224
B,16,Alexander Smith '17,Washington College,245
B,17,Alex Smyth '15,Queen's University,245
B,18,Andrew Mueller '15,U. S. Merchant Marine Academy,260
B,19,Sydney Mandelbaum '17,Princeton University,294
B,20,Josiah Hyatt '15,Columbia University,303
