Division,Placement,Skipper,Team,Total Score
A,1,Jack Swikart '15,University of Pennsylvania,66
A,2,Benjamin Garber '17,St. Mary's College of Maryland,78
A,3,Elizabeth Tell '17,Fordham University,94
A,4,Charles Peck '15,U. S. Naval Academy,97
A,5,Austin Powers '17,Christopher Newport University,108
A,6,John Shanahan '16,Penn State University,130
A,7,Nicolas Carabelli '17,Stevens Institute of Technology,133
A,8,Charles Nunn '16,Ocean County College,133
A,9,Paul Stevens '14,Monmouth University,142
A,10,Eric Siegel '16,Washington College,154
A,11,Thomas Zanowic '15,Loyola University Maryland,160
A,12,Joan Boyle '14,Drexel University,194
A,13,Lindsey Press '14,Villanova University,233
A,14,Courtney Williams '14,Rutgers University,239
A,15,Andrew Grasso '15,Princeton University,240
A,16,Josiah Hyatt '15,Columbia University,279
A,17,Adam Rybczynski '14,University of Maryland/Baltimore County,288
A,18,Teddy Straus '17,University of Delaware,306
