Division,Placement,Skipper,Team,Total Score
A,1,Deirdre Lambert '15,Dartmouth College,46
A,2,Erika Reineke '16,Boston College,50
A,3,Megan Yeigh '16,University of Vermont,78
A,4,Clerc Cooper '15,College of Charleston,81
A,5,Mary Hall '15,U. S. Naval Academy,84
A,6,Dominique Wright '15,University of South Florida,89
A,7,Arielle DeLisser '14,Hobart and William Smith Colleges,90
A,8,Sky Adams '14,Brown University,100
A,9,Rachel Bryer '17,University of Rhode Island,105
A,10,Jennifer Borshoff '15,Cornell University,107
A,11,Marlena Fauer '14,Yale University,114
A,12,Chloe Lepert '15,Massachusetts Institute of Technology,115
A,13,Andrea Luna '15,Old Dominion University,117
A,14,Devon Rohde '15,U. S. Coast Guard Academy,124
A,15,Melany Johnson '15,Eckerd College,135
A,16,Marissa Golison '16,St. Mary's College of Maryland,143
A,17,Amanda Taselaar '14,Georgetown University,145
A,18,Maria Sinagra '16,George Washington University,160
