Division,Placement,Skipper,Team,Total Score
A,1,Benjamin Garber '17,St. Mary's College of Maryland,34
A,2,Paul Stevens '14,Monmouth University,49
A,3,Charles Nunn '16,Ocean County College,50
A,4,Brendan Shanahan '17,George Washington University,52
A,5,Austin Powers '17,Christopher Newport University,80
A,6,Joan Boyle '14,Drexel University,90
A,7,Joe Farned '17,University of Pennsylvania,97
A,8,Spencer Nora '17,U. S. Naval Academy,98
A,9,Jay Spector '16,George Washington University,103
A,10,Nicolas Carabelli '17,Stevens Institute of Technology,107
A,11,Andrew Grasso '15,Princeton University,109
A,12,Scott Barnhill '14,Villanova University,112
A,13,Hannah Schmidt '17,Washington College,121
A,14,John Shanahan '16,Penn State University,154
A,15,Mary Morgan '15,Rutgers University,172
A,16,Brian Fischman '15,Columbia University,181
