Division,Placement,Skipper,Team,Total Score
B,1,Grace Lucas '14,College of Charleston,83
B,2,Marissa Lihan '14,U. S. Naval Academy,113
B,3,Marlena Fauer '14,Yale University,116
B,4,Adelaide Ferguson '17,Fordham University,126
B,5,Carolyn Smith '17,St. Mary's College of Maryland,142
B,6,Megan Grapengeter-Rudnick '17,Brown University,143
B,7,Lily Katz '17,Stanford University,144
B,8,Solvig Sayre '14,Eckerd College,155
B,9,Corina Radtke '14,Old Dominion University,156
B,10,Mary Kate Mezzetti '16,Georgetown University,165
B,11,Christine Moloney '17,Hobart and William Smith Colleges,173
B,12,Laura Dunphy '15,Massachusetts Institute of Technology,194
B,13,Hannah McNomee '16,George Washington University,200
B,14,Leslie Poole '16,University of Wisconsin,204
B,15,Heidi Hood '16,Northeastern University,216
B,16,Alexandra Damley-Strnad '17,University of Miami,241
B,17,Charlie Bess '17,University of South Florida,250
B,18,Lindsay Gimple '17,Cornell University,259
