Division,Placement,Skipper,Team,Total Score
A,1,OJ O'Connell '15,University of Vermont,3
A,2,Scott Goodrich '16,Northeastern University,8
A,3,Charles Proctor '14,Tufts University,11
A,4,Bryce Kopp '16,Connecticut College,12
A,5,Devon Rohde '15,U. S. Coast Guard Academy,17
A,6,Sean Willerford '14,Middlebury College,17
A,7,Brendan Cook '16,Boston University,20
A,8,Evan Read '16,Dartmouth College,26
A,9,Christian Houston-Floyd '16,Bowdoin College,30
A,10,Andrew Morgan '15,Massachusetts Maritime Academy,30
A,11,Tristan Janowicz '16,Providence College,32
A,12,William Dykes '15,University of New Hampshire,33
A,13,Alex Dion '15,Amherst College,34
