Division,Placement,Skipper,Team,Total Score
B,1,Claire Lockard '18,Northeastern University,10
B,2,Emma Davis '17,Brown University,13
B,3,none,Trinity College,20
B,4,Grace Olsen '15,Tufts University,20
B,5,Israel Alarcon '17,Boston University,21
B,6,Robert Christie '16,McGill University,29
B,7,none,BUSA,30
B,8,Zachary Cronin '16,University of New Hampshire,40
B,9,Gordon Moseley Andrews '17,Massachusetts Institute of Technology,46
B,10,Christopher Mark '14,Wellesley College,47
B,11,Sabina Chlus '14,University of Connecticut,49
B,12,Kevin Winnie '16,Wesleyan University,59
B,13,No show,Brandeis University,70
