Division,Placement,Skipper,Team,Total Score
A,1,Declan Whitmyer '17,College of Charleston,47
A,2,Jack Cusick '17,College of Charleston,56
A,3,Dominique Wright '15,University of South Florida,68
A,4,Walker Banks '14,Eckerd College,77
A,5,Daniel Lawless '17,Jacksonville University,81
A,6,Charlie Bess '17,University of South Florida,82
A,7,Timothy Siemers '16,Eckerd College,85
A,8,John Reddaway '15,Georgia Tech,91
A,9,Katherine Baker '14,College of Charleston,103
A,10,Edwin Strong '15,Clemson University,125
A,11,Dylan Marohn '16,U. S. Merchant Marine Academy,152
A,12,David Bigelow '15,University of Maryland,155
A,13,Adam Rybczynski '14,University of Maryland/Baltimore County,164
A,14,Ian Duffy '17,North Carolina State University,184
