Division,Placement,Skipper,Team,Total Score
C,1,Nikole Barnes '17,U. S. Coast Guard Academy,65
C,2,Michael Saldi '15,Boston University,111
C,3,Peter Edmunds '14,Bowdoin College,125
C,4,Colin MURPHY '15,Dartmouth College,127
C,5,Nathan Allman '16,Brown University,128
C,6,OJ O'Connell '15,University of Vermont,129
C,7,Henry Dumke '17,Boston College,130
C,8,Chloe Lepert '15,Massachusetts Institute of Technology,136
C,9,Charles Proctor '14,Tufts University,150
C,10,A. Tucker Atterbury '16,Roger Williams University,151
C,11,Ian White '16,University of Rhode Island,176
C,12,Jesse Thomas '17,Northeastern University,183
C,13,Eric Anderson '16,Yale University,187
C,14,Richard Bergsund '15,Harvard University,190
C,15,Christopher Jensen '14,Salve Regina University,210
C,16,George Luber '17,Massachusetts Maritime Academy,298
C,17,Stephanie Burrell '16,Providence College,298
C,18,Edward Moan '14,Bates College,321
