Division,Placement,Skipper,Team,Total Score
A,1,Thomas Barrows '10 *,Yale University,68
A,2,Jesse Kirkland '10 *,St. Mary's College of Maryland,102
A,3,Kyle Rogachenko '10 *,Old Dominion University,111
A,4,Charlie Buckingham '11,Georgetown University,145
A,5,Brian Kamilar '09 *,Boston College,154
A,6,Mitchell Hall '10 *,University of South Florida,159
A,7,Todd Hawkins '09 *,SUNY Maritime College,161
A,8,Benjamin Li '17,Boston University,177
A,9,Andrew Vann '09 *,U. S. Naval Academy,180
A,10,Nicholas Martin '10 *,College of Charleston,184
A,11,Austin Kana '09 *,Hobart and William Smith Colleges,189
A,12,Tomas Hornos '10 *,Tufts University,189
A,13,Halsey Richartz '11,University of Pennsylvania,190
A,14,Cole Hatton '11,Stanford University,191
A,15,Alan Palmer '11,Harvard University,195
A,16,Arthur Blodgett '09 *,Eckerd College,219
A,17,Matthew Paige '13,Roger Williams University,225
A,18,Joseph Blouin '10 *,Washington College,231
