Division,Placement,Skipper,Team,Total Score
A,1,Meghan Pesch '11,Tufts University,39
A,2,Charles Bernstein '12,Massachusetts Institute of Technology,40
A,3,Ben Greenfield '11,Boston University,41
A,4,Cameron Chafee '12,Roger Williams University,53
A,5,Timothy Scanlon '12,Dartmouth College,54
A,6,John Work '12,Tufts University,54
A,7,Michael O'Brien '12,Northeastern University,67
A,8,Billy Rohman '11,Bowdoin College,87
A,9,Alexander Bick '10 *,Harvard University,95
A,10,Kristina Manganaro '09 *,University of Massachusetts at Boston,109
A,11,Rebecca Kramer '09 *,Brandeis University,109
A,12,Catherine Coupland '12,University of New Hampshire,124
A,13,Brian Laurita '?? *,Endicott College,129
