Division,Placement,Skipper,Team,Total Score
B,1,Anne Haeger '12,Boston College,56
B,2,Sydney Bolger '12,Georgetown University,81
B,3,Stephanie Roble '11,Old Dominion University,83
B,4,Elizabeth Barry '11,Brown University,83
B,5,Sara Morgan Watters '10 *,St. Mary's College of Maryland,86
B,6,Rebecca Dellenbaugh '10 *,Dartmouth College,91
B,7,Katherine Hagemann '09 *,Yale University,95
B,8,Andrea Savage '09 *,College of Charleston,101
B,9,Elizabeth Whipple '12,Connecticut College,124
B,10,Emily Lambert '12,Harvard University,136
B,11,Anna Booras '16,Boston University,138
B,12,Amy Hawkins '12,University of Rhode Island,144
B,13,Kaye Siemers '13,Eckerd College,160
B,14,Hannah Burroughs '11,Stanford University,170
B,15,Caroline Patten '11,Hobart and William Smith Colleges,174
B,16,Laura Stamets '12,Texas A&M University at Galveston,221
B,17,Katherine Stephens '10 *,Western Washington University,222
B,18,Kristin Paul '09 *,University of Wisconsin,236
