Division,Placement,Skipper,Team,Total Score
B,1,Sydney Bolger '12,Georgetown University,40
B,2,Katherine Hagemann '09 *,Yale University,46
B,3,Emily Lambert '12,Harvard University,46
B,4,Elizabeth Barry '11,Brown University,57
B,5,Andrea Savage '09 *,College of Charleston,58
B,6,Kelly Crane '11,Hobart and William Smith Colleges,63
B,7,Sara Morgan Watters '10 *,St. Mary's College of Maryland,64
B,8,Morgan Wilson '11,Old Dominion University,72
B,9,Briana Provancha '12,Boston College,76
B,10,Christina Pryne '10 *,U. S. Naval Academy,93
B,11,Michelle Tariverdian '11,Boston University,94
B,12,Polly Massaro '11,University of Hawaii,98
B,13,Kelsey Rupp '12,University of Southern California,106
B,14,Rebecca Dellenbaugh '10 *,Dartmouth College,106
B,15,Hannah Burroughs '11,Stanford University,107
B,16,Jamie Curran '11,Massachusetts Institute of Technology,119
B,17,Emerald Epke '11,Roger Williams University,140
B,18,Amanda Vecchione '11,University of Pennsylvania,155
