Division,Placement,Skipper,Team,Total Score
A,1,Charlie Buckingham '11,Georgetown University,28
A,2,Tomas Hornos '10 *,Tufts University,41
A,3,Arthur Blodgett '09 *,Eckerd College,45
A,4,Jesse Kirkland '10 *,St. Mary's College of Maryland,51
A,5,Andrew Vann '09 *,U. S. Naval Academy,51
A,6,Matthew Paige '13,Roger Williams University,53
A,7,John Biehl '11 *,University of California at Santa Barbara,61
A,8,Benjamin Li '17,Boston University,62
A,9,Cole Hatton '11,Stanford University,68
A,10,Tyler Baeder '09 *,University of Vermont,79
A,11,Kyle Rogachenko '10 *,Old Dominion University,81
A,12,Nicholas Voss '12,University of Miami,88
A,13,Shawn Ryan '11,Tulane University,90
A,14,Ezra Boyer '18,University of Washington,92
A,15,Eric DeFeo '12,Northwestern University,114
A,16,Joe Lund '14,University of Minnesota,116
A,17,Blake Griffin '11,University of Michigan,124
A,18,Jasmine Baloch '13,Texas A&M University at Galveston,125
