Division,Placement,Skipper,Team,Total Score
A,1,Brian Kamilar '09 *,Boston College,32
A,2,Thomas Barrows '10 *,Yale University,40
A,3,Nicholas Martin '10 *,College of Charleston,45
A,4,Austin Kana '09 *,Hobart and William Smith Colleges,46
A,5,Mitchell Hall '10 *,University of South Florida,56
A,6,Todd Hawkins '09 *,SUNY Maritime College,57
A,7,Joseph Blouin '10 *,Washington College,58
A,8,Halsey Richartz '11,University of Pennsylvania,61
A,9,Alan Palmer '11,Harvard University,68
A,10,John Wright '10 *,University of Florida,75
A,11,Joseph Kutschenreuter '12,University of Wisconsin,76
A,12,Charles Modica '08 *,Connecticut College,89
A,13,Andrea Kelly '14,University of Hawaii,93
A,14,Molly Jackson '09 *,Western Washington University,96
A,15,John Gray '11,California Maritime Academy,117
A,16,Chase Dearing '09 *,University of Texas,119
A,17,Shelby Aughtry '12,University of Oklahoma,121
A,18,Brandon Wilson '10 *,University of Saint Thomas,123
