Division,Placement,Skipper,Team,Total Score
B,1,Amy Hawkins '12,University of Rhode Island,36
B,2,Rebecca Dellenbaugh '10 *,Dartmouth College,38
B,3,Elizabeth Barry '11,Brown University,39
B,4,Elizabeth Whipple '12,Connecticut College,41
B,5,Anna Booras '16,Boston University,42
B,6,Stephanie Roble '11,Old Dominion University,44
B,7,Sydney Bolger '12,Georgetown University,46
B,8,Martha Pitt '09 *,Boston College,47
B,9,Polly Massaro '11,University of Hawaii,53
B,10,Kaye Siemers '13,Eckerd College,62
B,11,Kelsey Rupp '12,University of Southern California,63
B,12,Amanda Johnson '11,University of Pennsylvania,80
B,13,Rachael Silverstein '11,University of South Florida,84
B,14,Trisha Kutkiewicz '09 *,U. S. Naval Academy,91
B,15,Maria Falcone '09 *,University of Michigan,99
B,16,Danielle Richards '09 *,University of California at Irvine,100
B,17,Shelby Aughtry '12,University of Oklahoma,111
B,18,Caroline Yamartino '11,University of Notre Dame,129
