Division,Placement,Skipper,Team,Total Score
B,1,Colin Treseler '09 *,Dartmouth College,80
B,2,Martim Anderson '18,Roger Williams University,94
B,3,Addison Caproni '09 *,Connecticut College,108
B,4,Mackenzie Spencer '12,University of Vermont,120
B,5,Nicolas Russo-Larsson '12,Tufts University,124
B,6,Colin Santangelo '11,Harvard University,147
B,7,Ben Greenfield '11,Boston University,147
B,8,Genoa Warner '12,Yale University,154
B,9,Matthew Schon '11,Salve Regina University,157
B,10,Toan Tran-Phu '10 *,Massachusetts Institute of Technology,163
B,11,Nikolas Osvalds '11,Brown University,173
B,12,Sean Badger '10 *,University of New Hampshire,184
B,13,Chris Colbeth '20,Northeastern University,192
B,14,Carl Merrill '10 *,University of Rhode Island,203
B,15,Andrew Howard '09 *,Bowdoin College,244
B,16,Brian Pracon '11,University of Connecticut,258
B,17,Peter Noogan '11,Amherst College,263
B,18,Jake Tavakoli '09 *,University of Massachusetts at Boston,281
