Division,Placement,Skipper,Team,Total Score
A,1,Katrina Williams '10 *,Old Dominion University,26
A,2,Emily Babbitt '09 *,Georgetown University,38
A,3,Elizabeth Kempton '09 *,Boston College,41
A,4,Kendall Reiley '09 *,Dartmouth College,43
A,5,Daniel Perkins '11,Boston University,44
A,6,Cara Vavolotis '10 *,Eckerd College,47
A,7,Kim Witkowski '09 *,University of South Florida,49
A,8,Maggie Shea '11,Connecticut College,49
A,9,Kimberly Myer '09 *,University of Rhode Island,52
A,10,Hannah Tuson-Turner '11,University of Hawaii,66
A,11,Charlotte Lipschitz '10 *,Brown University,67
A,12,Christina Pryne '10 *,U. S. Naval Academy,71
A,13,Charlotte Bergin '11,University of Southern California,98
A,14,Kelley Millane '09 *,University of Pennsylvania,98
A,15,Ashley Simpson '09 *,University of California at Irvine,99
A,16,Christina Baker '10 *,University of Michigan,106
A,17,Jacqueline Chase '09 *,University of Notre Dame,116
A,18,Allison Moorhead '13,University of Oklahoma,127
