Division,Placement,Skipper,Team,Total Score
B,1,Marina Miaoulis '12,Tufts University,26
B,2,Colin Santangelo '11,Harvard University,32
B,3,Michelle Tariverdian '11,Boston University,51
B,4,Ren̩e Gagn̩ '12,Tufts University,58
B,5,Mackenzie Bryan '18,Roger Williams University,62
B,6,Andrew Howard '09 *,Bowdoin College,70
B,7,Tevis Nichols '12,Massachusetts Institute of Technology,79
B,8,Lauren Wild '09 *,Brandeis University,85
B,9,Christopher Campbell '09 *,University of Massachusetts at Boston,90
B,10,Sean McMullen '12,Northeastern University,105
B,11,Martin McDonald '12,Dartmouth College,114
B,12,Andrew Klein '11,University of New Hampshire,114
B,13,Nicolas Kruse '?? *,Endicott College,118
