Division,Placement,Skipper,Team,Total Score
B,1,Michael Menninger '11,St. Mary's College of Maryland,34
B,2,Cy Thompson '11,Roger Williams University,40
B,3,John Potts '09 *,Tufts University,43
B,4,Andrew Keane '10 *,Eckerd College,45
B,5,Evan Aras '12,Georgetown University,49
B,6,Stephanie Roble '11,Old Dominion University,60
B,7,Taylor Grimes '09 *,Stanford University,60
B,8,Clinton Hayes '10 *,University of Vermont,63
B,9,Solomon Tarlin '17,Boston University,68
B,10,David Hernandez '12,University of Miami,70
B,11,Robert Vann '11,U. S. Naval Academy,78
B,12,John Heineken '10 *,University of California at Santa Barbara,98
B,13,James Costakis '09 *,Northwestern University,100
B,14,Darin Lewis '11,Texas A&M University at Galveston,108
B,15,Glen Stellmacher '11,University of Washington,108
B,16,Matthew Thompson '11,University of Minnesota,114
B,17,Chris Raff '11,Tulane University,114
B,18,Daniel Morris '10 *,University of Michigan,116
