Division,Placement,Skipper,Team,Total Score
A,1,Sydney Bolger '12,Georgetown University,21
A,2,Mary Hall '15,U. S. Naval Academy,38
A,3,Kayla McComb '13,St. Mary's College of Maryland,56
A,4,Arielle DeLisser '14,Hobart and William Smith Colleges,58
A,5,Corina Radtke '14,Old Dominion University,66
A,6,Mildred Conroy '12,Washington College,71
A,7,Jennifer Borshoff '15,Cornell University,81
A,8,Irene Jacqz '13,Columbia University,84
A,9,Christina Johns '13,University of Pennsylvania,102
A,10,Kathleen Hilton '12,George Washington University,109
A,11,Mary Buhl '14,Christopher Newport University,109
A,12,Kaitlynn Menoche '15,William and Mary,142
