Division,Placement,Skipper,Team,Total Score
A,1,Griffin Orr '15,University of Buffalo,4
A,2,Adam Gilbertson '13,Ohio State University,6
A,3,Ryan Forrest '16,University of Toledo,14
A,4,Bill Weiland '14,Michigan State University,20
A,5,Alex Graves '15,Ohio State University,20
A,6,William Jaquinde '12,Denison University,20
A,7,William Weible '13,Wittenberg University,21
A,8,Jacob Snyder '13,Penn State University,23
A,9,Danielle Sookiasian '15,University of Rochester,24
A,10,Evan Graves '13,Ohio University,25
A,11,William Andreae '13,Miami University,26
A,12,Sam Logan '14,Bowling Green State University,37
A,13,none,Auburn University,45
A,14,none,Denison University,45
