Division,Placement,Skipper,Team,Total Score
B,1,William Bowman '14,Boston College,37
B,2,Ben Weigel '14,Tufts University,49
B,3,John Meleney '13,Tufts University,55
B,4,Andrew Tamblyn '13,Roger Williams University,73
B,5,Adam Ceely '15,University of Vermont,75
B,6,Timothy Scanlon '12,Dartmouth College,80
B,7,Rob Struckett '12,Yale University,81
B,8,Luke O'Connor '14,Harvard University,84
B,9,Chris Aitken '15,Providence College,98
B,10,Jessica Claflin '13,Brown University,106
B,11,Michael Saldi '15,Boston University,109
B,12,Tasha Greenwood '15,Northeastern University,124
B,13,William Thalheimer '14,Massachusetts Institute of Technology,147
B,14,Shannan Smith '15,University of Connecticut,178
B,15,Paige Fagan '14,University of New Hampshire,186
B,16,Josh Basseches '12,Brandeis University,186
B,17,Allyson Fuehrer '15,Maine Maritime Academy,187
B,18,Pierce Conlin '15,Salve Regina University,197
