Division,Placement,Skipper,Team,Total Score
B,1,Morgan Kiss '15,Yale University,31
B,2,Olivia Crane '15,University of Vermont,42
B,3,Elizabeth Glivinski '14,Boston University,42
B,4,Johanna Kincaid '15,Brown University,69
B,5,Lizzy Hamilton '15,Bowdoin College,70
B,6,Kate Levinson '15,Tufts University,80
B,7,Caitlin Watson '14,Harvard University,81
B,8,Laura Dunphy '15,Massachusetts Institute of Technology,87
B,9,Rachel Perry '15,Roger Williams University,94
B,10,Emily Oltrogge '15,University of Minnesota,101
B,11,Hillary Paulsen '13,Cornell University,116
B,12,Masie Comen '15,University of Texas,133
B,13,Mary Margaret Meehan '15,Columbia University,142
