Division,Placement,Skipper,Team,Total Score
B,1,Matt Johnson '12,Boston University,105
B,2,Alec Anderson '13,Roger Williams University,108
B,3,Cam Cullman '13,Yale University,109
B,4,Massimo Soriano '12,Tufts University,114
B,5,Matthew Wefer '14,Dartmouth College,117
B,6,Emily Lambert '12,Harvard University,121
B,7,Alex Cook '13,Boston College,133
B,8,Atlantic Brugman '13,Connecticut College,139
B,9,Michael Zonnenberg '15,University of Vermont,141
B,10,Tommy Fink '13,Brown University,157
B,11,Eamon Glackin '12,Massachusetts Institute of Technology,160
B,12,James Simmons '13,University of Rhode Island,166
B,13,Peter Edmunds '14,Bowdoin College,203
B,14,Dylan Finneran '15,U. S. Coast Guard Academy,246
B,15,Scott Goodrich '16,Northeastern University,249
B,16,Kyle Carney '13,Salve Regina University,255
B,17,Molly Haley '13,Wesleyan University,264
B,18,Christopher Hulse '12,Maine Maritime Academy,290
